review_id,review_content,review_rating,review_date,product_id,customer_id
3230,제품 가격은 평균보다 약간 높지만 여전히 수용 가능합니다.,4,2024-08-17,265436,4
3231,Mieux vaut acheter quelque chose de plus cher.,4,2024-08-03,265436,1
3232,这个价格真是太划算了，产品不仅质量高，而且价格也非常合理，我非常满意，还会购买更多。,3,2024-10-28,265436,3
3233,"Jest tani, więc kup go, aby spróbować.",4,2024-09-30,265436,2
3234,رخيصة ولكن الجودة ليست كما هو متوقع، تحتاج إلى تحسين لتجنب خيبة الأمل.,4,2024-09-01,265436,1
3235,この製品の価格は非常にリーズナブルで、精通したユーザーにとっては最適な選択肢です。,3,2024-10-04,265436,2
3236,"Der Preis dieses Produkts ist wettbewerbsfähig und für diejenigen geeignet, die ein gutes Produkt wünschen.",4,2024-08-28,265436,4
3237,"Der Preis des Produkts ist niedrig, aber die Qualität übertrifft die Erwartungen.",4,2024-08-06,265436,2
3238,السعر منخفض، لكن الجودة ليست سيئة على الإطلاق؛ انها جيدة جدا وعالية الجودة.,3,2024-08-25,265436,2
3239,"El precio de este producto es aceptable, sin embargo, no es realmente una ganga comparado con la calidad.",4,2024-08-21,265436,3
3240,سعر هذا المنتج كافٍ، وليس مرتفعًا جدًا للشكوى، ولكنه أيضًا ليس منخفضًا بما يكفي ليكون جذابًا.,4,2024-10-01,265436,1
3241,"J'ai acheté ce produit parce qu'il était bon marché, mais la qualité n'était pas celle attendue.",3,2024-09-21,265436,4
3242,ऐसे घटिया उत्पाद के लिए अत्यधिक ऊंची कीमत।,4,2024-09-28,265436,3
3243,Sản phẩm này có giá phù hợp,3,2024-08-27,265436,4
3244,Bu fiyat gerçekten çok uygun. Ürün kaliteli ve fiyatı son derece uygun.,4,2024-10-22,265436,3
3245,我为这个产品支付的价格是完全合理的。产品质量非常好，价格也很匹配。我觉得我的购买是正确的。,3,2024-08-21,265436,4
3246,"Prix ​​abordable, dépasse les attentes, je suis très satisfait.",4,2024-09-16,265436,2
3247,מאוכזב מאוד מהרכישה.,4,2024-10-29,265436,3
3248,"This price is really a steal, the product is not only high quality but also very reasonably priced, I am completely satisfied and will buy more.",5,2024-09-22,265436,2
3249,ราคาของผลิตภัณฑ์นี้ถือว่าปานกลางเหมาะสมกับคุณภาพที่ให้มา แต่ไม่ได้สร้างความพึงพอใจให้กับผู้ใช้อย่างสมบูรณ์,3,2024-09-24,265436,4
3250,"उत्पाद की गुणवत्ता की तुलना में कीमत आश्चर्यजनक रूप से कम है, वास्तव में आश्चर्यजनक है।",4,2024-09-17,267186,2
3251,Giá của sản phẩm này tương ứng với chất lượng tuyệt vời mà nó mang lại.,5,2024-10-07,267186,2
3252,价格合理，产品满足我的需求。,4,2024-09-06,267186,3
3253,أنا غير راضٍ عن السعر؛ لا يبدو أنه يتناسب مع جودة المنتج.,4,2024-09-27,267186,2
3254,"Prezzo basso, ma ottieni quello per cui paghi, la qualità non è all'altezza.",4,2024-10-25,267186,2
3255,Le prix de ce produit ne crée pas une forte conviction auprès des acheteurs.,3,2024-10-28,267186,2
3256,Ta cena czyni produkt niezwykle atrakcyjnym; Jestem bardzo zadowolony z tego zakupu.,5,2024-08-23,267186,4
3257,品質が達成されていない、安い。,3,2024-10-16,267186,2
3258,"אני ממש מרוצה מהמחיר הזה, המוצר עולה בהרבה על העלות, איכותי ומתאים לכל הצרכים שלי.",3,2024-10-24,267186,1
3259,Cena ta jest bardzo przystępna; ten produkt zdecydowanie przewyższa moje oczekiwania dzięki tak doskonałej jakości.,4,2024-09-01,267186,4
3260,"This product has a price that is not too high, but the quality is only average.",4,2024-09-20,267186,2
3261,O preço deste produto é tão bom que não hesitaria em recomendá-lo aos amigos.,3,2024-09-08,267186,1
3262,منتج رخيص ولكن ذو نوعية رديئة، وليس صفقة رابحة.,3,2024-08-21,267186,2
3263,이 가격은 제품의 기능과 안정성을 고려하면 합리적인 가격이라고 생각됩니다.,4,2024-10-26,267186,1
3264,"Il prezzo del prodotto è sproporzionato, davvero non soddisfatto.",3,2024-08-22,267186,3
3265,Harga produk ini boleh diterima tetapi tidak menjadikannya pilihan keutamaan dalam segmennya.,4,2024-08-29,267186,1
3266,Produk ini mempunyai harga yang sesuai untuk pasaran tetapi tidak cukup untuk menonjol daripada orang ramai.,3,2024-08-11,267186,2
3267,"Harga ini tidak menyerlahkan produk ini dalam segmennya, hanya cukup untuk mengekalkan kedudukan purata dalam pasaran.",3,2024-09-05,267186,2
3268,品質が許容できない製品としては、この価格は高すぎます。早急な改善が必要です。,4,2024-09-01,267186,1
3269,"Guter Preis, entspricht der Qualität des Produkts, ich empfehle den Kauf.",3,2024-08-24,267186,3
3270,"Цена на этот продукт невысокая, соответствует своим характеристикам.",4,2024-09-25,267186,4
3271,Mucho peor de lo esperado.,4,2024-08-17,267186,1
3272,इस उत्पाद की कीमत है,4,2024-10-30,267186,4
3273,이 제품의 가격은 안정성과 내구성을 추구하는 사람들에게 적합합니다.,3,2024-09-05,267186,1
3274,"The price is reasonable, the product quality is guaranteed, I will definitely continue to support and buy here.",3,2024-10-16,267186,2
3275,"Con este precio, el producto ofrece una calidad relativamente buena.",4,2024-08-25,267186,4
3276,"Sản phẩm không đáp ứng được yêu cầu, giá thành cao.",4,2024-10-06,259208,1
3277,该产品价格实惠，但缺乏使其特别有吸引力的功能。,3,2024-08-09,259208,4
3278,"Bu fiyat, ürünü ne pahalı ne de ucuz hale getiriyor, sadece uygulanabilir bir seçenek haline getiriyor.",4,2024-08-30,259208,3
3279,"O preço é alto, mas a qualidade do produto garante que vale cada centavo.",4,2024-09-03,259208,3
3280,这个价格我很满意；说明该产品不仅价廉物美，而且品质优良。,3,2024-08-14,259208,4
3281,Este precio es aceptable pero no suficiente para que el producto destaque en su segmento.,4,2024-10-11,259208,2
3282,この製品の価格は平均的なものにすぎず、提供される品質と比較して特に魅力的ではありません。,3,2024-10-25,259208,4
3283,"Giá của sản phẩm này là trung bình, nhưng nó vẫn cần cải thiện chất lượng.",4,2024-09-29,259208,4
3284,بخيبة أمل لأن جودة المنتج لا تتناسب مع السعر.,4,2024-09-11,259208,1
3285,"Цена на этот продукт приемлема, но не делает его приоритетным выбором в своем сегменте.",3,2024-08-31,259208,4
3286,"Bu ürünün fiyatı düşük değil, sağladığı ortalama kaliteye uygun.",4,2024-10-31,259208,3
3287,Ucuz mallar tatmin etmiyor.,4,2024-08-14,259208,1
3288,המחיר של המוצר הזה קצת גבוה אבל שירות הלקוחות מעולה.,4,2024-10-01,259208,4
3289,Aus der Hölle,5,2024-09-14,191141,1
3290,ótimo,5,2024-10-15,191141,1
3291,Trop gros,3,2024-09-02,191141,2
3292,Excellent produit je le recommande,5,2024-08-10,268875,3
3293,Đứng đầu,5,2024-10-05,268875,4
3294,"מחיר זה תואם את האיכות שסופקה, המוצר שווה מאוד את העלות.",4,2024-08-09,91502,4
3295,Qualità al di sotto delle aspettative.,4,2024-10-27,91502,2
3296,"El precio de este producto coincide con lo que ofrece, una elección sensata.",4,2024-10-08,91502,4
3297,"El precio de este producto no es especialmente atractivo pero tampoco demasiado elevado, sólo competitivo.",4,2024-10-07,91502,1
3298,Cena jest przystępna i odzwierciedla jakość produktu.,3,2024-08-21,91502,3
3299,"The price of this product is average, suitable for the quality it provides, nothing outstanding.",4,2024-09-26,91502,4
3300,Sehr guter Preis für ein so hochwertiges Produkt; Ich bin mit dem Kauf sehr zufrieden.,4,2024-08-01,91502,1
3301,"Giá của sản phẩm không phản ánh đúng giá trị thực tế, quá đắt.",4,2024-08-24,91502,3
3302,"Vor dem Kauf hatte ich aufgrund des Preises Bedenken hinsichtlich der Qualität eines so günstigen Produkts, aber nach dem Kauf empfand ich das Produkt als sehr hochwertig.",4,2024-10-29,91502,2
3303,"कम उत्पाद गुणवत्ता से मूल्य कम हो जाता है, विश्वसनीयता बढ़ाने के लिए सुधार की आवश्यकता है।",4,2024-09-13,91502,1
3304,سعر هذا المنتج معقول بالنظر إلى ميزاته وجودته الشاملة.,3,2024-09-19,91502,4
3305,Il prodotto non vale i soldi che ho speso.,4,2024-09-04,91502,1
3306,这个价格我很满意；它与我收到的产品的质量完全匹配。,3,2024-10-04,91502,1
3307,Económico pero no merece la pena.,4,2024-08-28,91502,2
3308,顧客を失うことを避けるために、品質の悪い製品は直ちに改善する必要があります。,3,2024-10-01,91502,4
3309,Bu ürünün harika bir fiyatı var. Piyasayı kontrol ettim ve bu fiyatın aldığınız kaliteye göre en iyi seçeneklerden biri olduğunu gördüm.,3,2024-09-06,91502,4
3310,这个产品的价格可以接受，但我希望它能提供更多的价值。,3,2024-09-18,91502,2
3311,Sản phẩm chưa đáp ứng được mong đợi.,4,2024-09-16,91502,3
3312,La qualità è 50/100 rispetto al prezzo.,4,2024-08-09,91502,1
3313,品質の評価が低い。,4,2024-09-23,91502,4
3314,"Il prezzo di questo prodotto è generalmente accettabile, ok.",3,2024-09-10,91502,2
3315,"Der Preis dieses Produkts ist durchschnittlich, nicht sehr beeindruckend, aber auch nicht schlecht.",4,2024-08-14,91502,3
3316,Il prezzo di questo prodotto è ragionevole ma non esattamente un affare; soddisfa solo i requisiti di base.,3,2024-09-01,91502,2
3317,The price of this product seems reasonable but is not particularly outstanding compared to competing products.,3,2024-08-11,91502,3
3318,该产品的价格只是平均水平，与其提供的质量相比不是很有吸引力。,4,2024-09-11,91502,3
3319,"Этот продукт имеет среднюю цену, подходящую для того, что он предлагает, но ничего особенного.",3,2024-10-15,91502,2
3320,该产品的价格与其所提供的产品相当合适。,3,2024-10-05,91502,4
3321,El precio de este producto se considera razonable y está dirigido a consumidores que buscan sofisticación y adaptabilidad a los requisitos de alta tecnología.,4,2024-09-28,91502,1
3322,ราคาของผลิตภัณฑ์นี้ดีมาก ฉันไม่ลังเลเลยที่จะแนะนำให้เพื่อน ๆ,3,2024-09-26,91502,1
3323,उत्पाद की कीमत प्रदान की गई गुणवत्ता और प्रदर्शन के स्तर की तुलना में बहुत अधिक है।,4,2024-10-05,91502,3
3324,Ce produit a un prix acceptable mais pas assez convaincant pour se démarquer.,4,2024-08-23,134550,2
3325,Sono veramente soddisfatto del prezzo di questo prodotto. L'ho confrontato con altri prodotti e non ho trovato opzione migliore ad un prezzo simile.,4,2024-10-21,134550,4
3326,هذا المنتج له سعر منخفض، ولكن الجودة منخفضة بالمثل.,4,2024-10-03,134550,4
3327,"Buon prezzo, ottima qualità, lo consiglierò sicuramente agli amici.",3,2024-09-04,134550,3
3328,"Dengan harga sebegitu, saya rasa saya telah membuat pembelian yang bijak, kualiti di luar jangkaan.",5,2024-10-15,134550,2
3329,"O preço deste produto não é muito atrativo, apenas mediano do mercado.",3,2024-09-03,134550,1
3330,"With this price, I'll only buy it once.",3,2024-09-06,134550,2
3331,Цена этого продукта совершенно не соответствует его качеству; необходима корректировка цен или улучшение качества.,4,2024-09-27,134550,1
3332,Das Produkt verfügt über eine,4,2024-08-29,134550,2
3333,Ce produit est une excellente opportunité de posséder à ce prix.,4,2024-09-21,134550,1
3334,"Da migliorare, prezzo alto.",4,2024-08-13,134550,3
3335,Estou muito impressionado com o preço deste produto.,4,2024-08-27,134550,2
3336,"Tôi vô cùng hài lòng với mức giá mình đã trả, nó phù hợp với chất lượng sản phẩm và dịch vụ tuyệt vời.",3,2024-10-26,134550,1
3337,"Ich bin mit der Qualität dieses Produkts nicht zufrieden, der Preis ist nicht angemessen.",3,2024-08-23,134550,1
3338,Piccoli investimenti nella qualità del prodotto si traducono nell’insoddisfazione del cliente.,3,2024-09-02,134550,3
3339,निम्न गुणवत्ता के कारण मैं अब उत्पाद का समर्थन नहीं करना चाहता।,3,2024-09-24,134550,4
3340,ราคาของผลิตภัณฑ์นี้ค่อนข้างสมดุลกับฟีเจอร์ที่มีให้ แต่การออกแบบจำเป็นต้องได้รับการอัปเดตเพื่อดึงดูดลูกค้าที่อายุน้อยกว่า,4,2024-09-09,134550,1
3341,"इस उत्पाद की कीमत औसत है, चोरी नहीं, बहुत सस्ती नहीं।",3,2024-09-19,134550,1
3342,يوفر هذا المنتج قيمة جيدة مقابل المال الذي تنفقه.,5,2024-08-29,134550,4
3343,هذا السعر صفقة رائعة. بالتأكيد يستحق المال مقابل الجودة التي يقدمها المنتج.,5,2024-10-15,125526,3
3344,"Der Preis dieses Produkts ist hoch, eine sorgfältige Überlegung vor der Investition ist erforderlich.",4,2024-10-20,125526,1
3345,"El producto tiene un precio moderado, adecuado para la mayoría de consumidores.",4,2024-08-22,125526,4
3346,该产品的价格可以认为是合理的，但不是其细分市场中的最佳选择。,4,2024-10-20,125526,4
3347,"מחיר מתאים, איכות מוצר מעולה; זוהי בחירה יוצאת מן הכלל עבור כולם.",4,2024-08-23,125526,4
3348,هذا السعر يجعل المنتج مجرد خيار متوسط ​​في فئته، وليس متميزًا.,3,2024-09-04,125526,1
3349,"Цена продукта относительно высока по сравнению с аналогичными продуктами на рынке, однако он предлагает некоторые выдающиеся функции, которые могут принять во внимание пользователи.",4,2024-08-17,125526,2
3350,Perfezione non solo nella qualità ma anche nel prezzo.,4,2024-09-27,125526,1
3351,"Il prezzo di questo prodotto è considerato adeguato, anche se non del tutto impressionante.",3,2024-09-12,125526,1
3352,가격이 저렴함에도 불구하고 제품이 광고만큼 좋지는 않습니다.,4,2024-10-02,125526,2
3353,คุณภาพต่ำ ราคาสูง ผิดหวังมากจริงๆ,4,2024-08-06,125526,2
3354,"מחיר המוצר אינו משקף את הערך בפועל, יקר מדי.",4,2024-09-01,125526,1
3355,이 제품의 가격은 구매에 대한 강한 흥분을 불러일으키지는 않으며 그냥 수용할 수 있습니다.,3,2024-10-14,125526,2
3356,Dieser Preis beeindruckt mich wirklich; Ich kann zu diesem Preis kein besseres Produkt finden.,4,2024-10-31,125526,2
3357,"Este produto tem um preço adequado para o mercado, mas não o suficiente para se destacar da multidão.",5,2024-10-20,125526,2
3358,"Le prix du produit est trop élevé par rapport à son utilité, pas satisfait.",4,2024-09-13,125526,1
3359,Dieser Preis ist wirklich ein Schnäppchen; hochwertiges Produkt zu einem unglaublich günstigen Preis.,4,2024-10-29,125526,1
3360,"Harga produk sesuai untuk majoriti pengguna, agak berpatutan.",4,2024-08-11,125526,3
3361,"Il prezzo di questo prodotto può essere considerato ragionevole per molti, anche se la qualità non è proprio eccezionale rispetto al mercato generale.",3,2024-10-04,125526,4
3362,"Le prix de ce produit convient à ceux qui recherchent la simplicité et l'efficacité sans fonctionnalités inutiles, minimisant ainsi les coûts inutiles.",4,2024-09-16,125526,2
3363,"Cena ta jest w pełni uzasadniona jakością produktu, jestem bardzo zadowolony z tego zakupu.",4,2024-09-06,125526,4
3364,"Przystępna cena jest zaletą, ale niską jakość produktu należy szybko poprawić, aby nie wpłynąć na zaufanie klientów.",3,2024-10-25,125526,4
3365,"इस उत्पाद की कीमत इसके द्वारा प्रदान की जाने वाली गुणवत्ता को दर्शाती है, बहुत अधिक नहीं लेकिन सस्ती भी नहीं।",4,2024-09-05,266749,4
3366,이 제품은 가격은 저렴하지만 품질은 받아들일 수 없습니다.,3,2024-08-04,266749,3
3367,"Giá của sản phẩm này quá cao so với những gì nó mang lại, tôi khá thất vọng.",3,2024-08-08,266749,1
3368,Vì rẻ nên tạm chấp nhận được.,4,2024-09-14,266749,2
3369,"La qualità del prodotto non soddisfa i requisiti, anche se è molto economica.",4,2024-08-04,266749,4
3370,"Купить этот товар по такой цене было очень мудрым решением, я полностью доволен.",4,2024-10-10,88788,2
3371,この製品の価格は目立ったものではありませんが、許容可能なオプションと考えるのに十分です。,4,2024-09-15,88788,1
3372,Le prix de ce produit ne justifie qu'une considération et non un achat immédiat.,3,2024-09-20,88788,3
3373,这个价格确实让我印象深刻；在这个价位上我找不到更好的产品。,3,2024-09-11,88788,4
3374,该产品的价格可以接受，但不是特别引人注目。,4,2024-09-05,88788,2
3375,ราคาของผลิตภัณฑ์นี้ไม่ได้น่าดึงดูดเป็นพิเศษ แต่ก็ไม่ได้สูงเกินไปสำหรับสิ่งที่คุณได้รับ,4,2024-08-17,88788,1
3376,"מחיר סביר, איכות מוצר מעולה, זוהי בחירה מצוינת למי שמחפש מוצר אמין במחיר סביר.",4,2024-10-23,88788,3
3377,المنتج لا يلبي المتطلبات المطلوبة.,4,2024-08-09,88788,1
3378,この製品の価格は平均的で、提供される品質に見合ったものであり、目立ったものはありません。,4,2024-10-16,88788,1
3379,"Цена на этот товар средняя, ​​не высокая и не низкая, ровно достаточная.",3,2024-07-31,88788,1
3380,"Este preço realmente não pode ser recusado, o produto não só é excelente, mas também tem um preço extremamente razoável, estou muito satisfeito e apoio-o fortemente.",4,2024-09-21,88788,1
3381,Mức giá của sản phẩm này có thể chấp nhận được nhưng chưa đủ tốt để thu hút sự chú ý đặc biệt.,3,2024-10-03,88788,3
3382,Sangat kecewa dengan pembelian.,4,2024-08-14,88788,4
3383,"Cena tego produktu jest dość rozsądna, ale nie wyróżnia się na tle innych produktów dostępnych na rynku.",4,2024-10-02,88788,4
3384,Harga produk berpatutan tetapi kualiti tidak boleh diterima.,4,2024-09-18,88788,3
3385,"Bu ürünün fiyatından son derece memnunum, mükemmel kalitesine gerçekten uygun.",4,2024-09-23,88788,3
3386,製品は高価ですが、経験とサービスの質は優れています。,4,2024-09-12,88788,1
3387,Il prezzo di questo prodotto corrisponde alla qualità e alle prestazioni che offre.,3,2024-08-12,88788,1
3388,ราคาสินค้าไม่สูงจนเกินไปเหมาะสมกับความนิยม,3,2024-08-02,88788,2
3389,"Precisa de melhorias imediatas, caro.",4,2024-08-07,88788,1
3390,Hübsch,5,2024-09-26,89050,4
3391,उत्कृष्ट,5,2024-10-27,89050,3
3392,bom,5,2024-10-07,89050,2
3393,เหมือนในภาพ,5,2024-10-24,89050,2
3394,Xinh đẹp,5,2024-10-27,89050,2
3395,bon,5,2024-08-25,89050,4
3396,아주 좋은,4,2024-09-09,89050,2
3397,excelente gracias,5,2024-10-24,89050,2
3398,좋아요 👍,3,2024-09-11,89050,4
3399,Đẹp,5,2024-08-07,89050,3
3400,Dobry,5,2024-10-24,89050,4
3401,น่ารักมาก,5,2024-09-21,89050,2
3402,אריזה גרועה,3,2024-09-14,89050,2
3403,बहुत छोटे से,3,2024-09-13,89050,2
3404,bom produto,5,2024-09-25,89050,2
3405,大好きでした,5,2024-08-13,89050,4
3406,Uwielbiam to,5,2024-09-12,89050,3
3407,Me gusta,5,2024-10-17,89050,1
3408,Hermosa,5,2024-08-19,89050,4
3409,我没有收到订单,1,2024-08-22,89050,3
3410,Muito prático!!,5,2024-09-10,89050,1
3411,멋진,5,2024-10-10,89050,2
3412,เฮอร์โมซา,5,2024-10-18,89050,4
3413,نفس كما في الصورة,5,2024-08-17,89050,1
3414,Bel prodotto,5,2024-10-30,89050,4
3415,镍,5,2024-09-10,89050,3
3416,나는 사랑했다,4,2024-10-17,89050,4
3417,Zgodnie z opisem,3,2024-10-02,89050,1
3418,Bene,5,2024-09-05,199722,4
3419,👍👍👍,5,2024-09-12,199722,1
3420,Bom.,4,2024-08-07,199722,1
3421,"Harga yang hebat ini membuatkan saya tidak dapat melepaskan produk itu, dan saya benar-benar berpuas hati dengan kualiti yang diberikannya.",3,2024-10-11,125435,1
3422,"Produkt jak na swoją cenę przyzwoity, niczego więcej nie można oczekiwać.",5,2024-10-10,125435,4
3423,"המחיר של מוצר זה מקובל, לא יוצא מן הכלל אבל גם לא רע.",3,2024-09-28,125435,3
3424,"Sản phẩm giá rẻ nhưng chất lượng kém, cần nghiên cứu và cải tiến.",4,2024-10-29,125435,4
3425,价格高，但质量不合理。,4,2024-10-28,125435,2
3426,"I am not satisfied with the quality of this product, the price is not appropriate.",4,2024-09-22,125435,2
3427,"Sản phẩm giá rẻ nhưng chất lượng kém, không phải là món hời.",4,2024-09-26,125435,2
3428,"Le prix de ce produit est trop élevé pour ce qu'il propose, je suis assez déçu.",4,2024-08-25,125435,1
3429,هذا السعر مرتفع جدًا، أنصحك بالتفكير مليًا قبل الشراء.,3,2024-09-26,125435,1
3430,แม้ว่าราคาจะไม่สูงเกินไป แต่สินค้านี้ยังต้องปรับปรุงคุณภาพและตอบสนองความต้องการของผู้บริโภคให้ดีขึ้น,4,2024-09-29,125435,1
3431,"Giá của sản phẩm này ở mức trung bình, không quá đắt nhưng cũng không thấp, không phải là sự lựa chọn tốt nhất.",4,2024-08-19,125435,4
3432,There is nothing to complain about the price of this product.,5,2024-10-16,125435,3
3433,ราคาของผลิตภัณฑ์นี้ทำให้ฉันพอใจมาก,4,2024-08-04,125435,3
3434,ซื้อถูกเสียใจทันที,4,2024-10-25,125435,4
3435,Tôi rất hài lòng với mức giá này; nó phù hợp với chất lượng của sản phẩm tôi nhận được.,5,2024-08-18,125435,4
3436,이 가격으로 인해 제품은 특별히 뛰어나거나 부족한 점이 없는 중간 옵션이 됩니다.,4,2024-10-09,125435,3
3437,"Der Preis für dieses Produkt ist weder hoch noch niedrig, einfach normal.",5,2024-08-21,125435,4
3438,El precio es muy razonable para la calidad del producto.,4,2024-08-03,125435,2
3439,Tôi thấy giá của sản phẩm này quá cao so với chất lượng được cung cấp.,3,2024-10-18,125435,1
3440,Le prix de ce produit est compétitif et répond aux demandes actuelles du marché.,4,2024-09-04,125435,2
3441,Plus petit qu'il n'y paraît sur la photo,4,2024-09-12,23800,4
3442,正如照片中所显示的那样。,5,2024-09-24,23800,4
3443,Tôi rất hài lòng với giá của sản phẩm này. Nó phản ánh chính xác chất lượng mà nó mang lại và tôi cảm thấy như mình đã mua được thứ gì đó có giá trị.,4,2024-09-15,22681,4
3444,"Oczekiwałem wiele, otrzymałem niewiele.",4,2024-08-24,22681,1
3445,ราคาสูงแต่คุ้มค่ากับการลงทุน สินค้ามีความคงทน,4,2024-08-18,22681,4
3446,该产品的价格相对于一般市场来说还算合理，但消费者在购买前需要仔细评估利弊。,4,2024-08-14,22681,3
3447,"Bu fiyat gerçekten makul, kaliteli bir ürüne uygun fiyata akıllıca bir yatırım yaptığımı hissediyorum.",4,2024-10-18,22681,2
3448,この製品の品質の悪さは、支払った価格に見合っていません。,4,2024-08-08,22681,1
3449,"Этот продукт относительно дорогой по сравнению с другими вариантами, однако его качество среднее.",4,2024-10-23,22963,4
3450,제품 가격은 비교적 높은 편이나 서비스 품질이 좋아서 만족합니다.,4,2024-09-19,22963,3
3451,"Der Preis dieses Produkts ist für die Qualität, die es liefert, wirklich angemessen. Ich habe es gekauft und ausprobiert und halte es für eine lohnende Investition.",3,2024-08-22,22963,1
3452,这个产品的价格不高，但也不便宜，只是在可以接受的水平。,3,2024-10-08,22963,2
3453,Harga produk ini sepadan dengan kualiti dan prestasi yang diberikannya.,4,2024-10-10,22963,2
3454,"Questo prodotto ha un prezzo relativamente ragionevole, ma non abbastanza per essere attraente.",3,2024-08-19,22963,2
3455,"Niska cena, nie można oczekiwać zbyt wiele, nie jest dobrze.",4,2024-08-17,22963,1
3456,"This product is priced a bit high compared to the quality it offers, needs adjustment to be more appropriate.",4,2024-10-08,22963,4
3457,"Il prezzo di questo prodotto mi sorprende davvero, offre una qualità superiore ma il prezzo è estremamente conveniente, è la mia prima scelta.",4,2024-09-25,22963,1
3458,Il prezzo di questo prodotto è destinato a essere adatto ai consumatori che cercano valore.,3,2024-08-12,22963,2
3459,Giá của sản phẩm này không thể tin được so với chất lượng của nó; Tôi vô cùng vui mừng.,4,2024-10-07,22963,1
3460,Ein äußerst angemessener Preis für ein so tolles Produkt.,4,2024-09-05,22963,4
3461,"Il prezzo di questo prodotto è molto conveniente, sono completamente soddisfatto del valore che offre, alta qualità ad un prezzo che non potrebbe essere migliore.",4,2024-08-13,22963,2
3462,"Bu fiyattan gerçekten etkilendim, ürün mükemmel kaliteyi sağlıyor, beklentileri aşan bir fiyata çok uygun, herkesin satın almasını tavsiye ediyorum.",4,2024-10-14,22963,1
3463,"Cena tego produktu jest po prostu przeciętna, niezbyt atrakcyjna w porównaniu do jakości, jaką zapewnia.",4,2024-08-11,22963,3
3464,هذا المنتج لا يستحق سعر البيع المرتفع.,4,2024-09-15,22963,3
3465,価格は高いと思われるかもしれませんが、品質と信頼性は間違いありません。,4,2024-08-27,22963,3
3466,"Il prezzo di questo prodotto corrisponde alla sua novità e qualità, fornendo un elevato valore agli utenti.",3,2024-09-11,22242,2
3467,"Il prezzo di questo prodotto è moderato, non troppo alto ma non particolarmente interessante.",3,2024-08-15,22242,2
3468,この製品の価格は、それを第一の選択肢にするものではなく、単に実行可能な選択肢にすぎません。,4,2024-09-04,22242,2
3469,"Cena tego produktu jest nieco wysoka, ale obsługa klienta jest doskonała.",4,2024-10-03,22242,1
3470,"Although the price is not too high, the product still needs more improvement.",4,2024-09-05,24824,3
3471,A má qualidade deste produto me deixa insatisfeito com o preço pago.,4,2024-08-24,24824,2
3472,"Cena tego produktu jest wystarczająca do rozważenia, niezbyt wysoka, ale też niewystarczająco przekonująca.",4,2024-08-09,24824,2
3473,Harga terlalu baik untuk kualiti produk. Saya pasti akan mengesyorkannya kepada semua orang.,4,2024-09-12,24824,4
3474,"Este producto tiene un precio bastante competitivo, acorde con la calidad proporcionada.",4,2024-10-16,24824,4
3475,لقد جذبني السعر المنخفض ولكن الجودة الرديئة خيبت أملي.,4,2024-09-12,24824,4
3476,Questo prodotto a questo prezzo è davvero un'ottima scelta; Sono molto impressionato.,3,2024-10-19,24824,3
3477,Sản phẩm này đắt tiền nhưng mang lại hiệu suất và độ bền không thể so sánh được với những sản phẩm khác.,3,2024-08-21,24824,4
3478,"The price of this product reflects the average market rate, not too high but also not cheap.",5,2024-10-20,24824,4
3479,"Dieses Produkt ist preislich moderat, nicht zu teuer und auch nicht billig.",4,2024-09-30,24824,2
3480,Harga ini sangat sesuai dengan kualiti produk; Saya rasa saya membeli sesuatu yang berharga.,3,2024-09-10,24824,1
3481,"Cena tego produktu jest do zaakceptowania, ale nie robi dużego wrażenia.",3,2024-08-17,24824,3
3482,سعر رخيص، لا يمكنني أن أتوقع الكثير، إنه ليس جيد.,4,2024-08-07,24824,2
3483,"Цена продукта разумная, я полностью доверяю его ценности.",3,2024-10-27,24824,1
3484,Harga yang murah tidak membayangi kualiti produk ini yang kurang baik.,4,2024-10-12,24824,3
3485,슈퍼 굿,5,2024-09-04,23922,2
3486,"Este preço pode ser visto como moderado, mas não dá a sensação de estar conseguindo uma verdadeira pechincha.",4,2024-09-01,24789,4
3487,这个价格可以接受，但与其他产品相比不一定是最佳选择。,4,2024-10-06,24789,2
3488,"Estoy satisfecho con el precio, el producto supera las expectativas.",4,2024-08-30,24789,4
3489,ผลิตภัณฑ์นี้มีราคาที่สมเหตุสมผลอย่างยิ่ง ซึ่งสะท้อนถึงมูลค่าที่มอบให้ได้อย่างแม่นยำ ฉันชอบมันมาก,4,2024-09-22,24789,1
3490,Produk ini memberikan kepuasan dalam kedua-dua harga dan prestasi.,4,2024-10-10,24789,3
3491,"Harga produk ini menepati bajet saya, dan saya rasa saya telah membeli sesuatu yang berbaloi.",4,2024-10-12,24789,2
3492,"Bei diesem Preis hätte ich nicht erwartet, dass das Produkt von so hoher Qualität ist, ich bin mit dem Kauf sehr zufrieden.",4,2024-10-17,24789,2
3493,"המחיר של המוצר הזה באמת מפתיע אותי, הוא מספק איכות מעולה ועם זאת המחיר סביר ביותר, זו הבחירה הטובה ביותר שלי.",3,2024-10-06,24789,1
3494,Questo prodotto necessita di miglioramenti significativi per soddisfare le richieste degli utenti.,3,2024-09-07,24789,1
3495,"Buying this product at this price is a smart choice, I feel very satisfied.",4,2024-10-13,24789,4
3496,"Murah, tetapi produknya tidak berkualiti dan tidak berbaloi untuk melabur.",4,2024-08-11,24789,2
3497,이 제품의 가격은 상당히 높지만 품질은 보장됩니다.,4,2024-09-30,24789,2
